index,user,timestamp,rating,title,review,review_raw
2298,The Angeler,20170701T095005,2,Really Wanted To Like This Podcast,"Too bad there is more time energy and thought spent on emotions and options of the narrative than seeking additional facts. I found the ""journalism"" biased and opinionated, not objective in any manner. I honestly don't care what you think. What did you prove or show?! You read public records, harassed locals (you obviously have an opinion but only ask questions for the show).... thank you for wasting 12 ""series"" of my life I'll never get back.","Too bad there is more time energy and thought spent on emotions and options of the narrative than seeking additional facts. I found the ""journalism"" biased and opinionated, not objective in any manner. I honestly don't care what you think. What did you prove or show?! You read public records, harassed locals (you obviously have an opinion but only ask questions for the show)....  thank you for  wasting 12 ""series"" of my life I'll never get back."
2301,Hdyjbf,20170629T221552,1,Nails On A Chalkboard,"I LOVE crime podcasts. I have listened to every single 48hours (by far the best) and a couple others that aren't as professional but very well done like ""Up and Vanished"". BUT, I really can't stand the narrators voice on this podcast. I am not sexist at all, but female voices tend to annoy me on podcasts. Maybe it's just her voice on here and the well known history podcasts. Unless you have customizable speakers in your car her voice will make you shoot yourself in the head. Crime podcasts NEED to be narrated by deep voices. The high pitch voice doesn't make you feel like you're listening to a spooked murder mystery. It sounds like she should be talking about fashion or lipstick. I HIGHLY RECOMMEND- 48hours though. And to prove I'm not being sexist I REALLY LIKE 48 HOURs, half the time Erin Moriarty is narrating and SHE DOES IT WELL. I respect this chick for making a podcast I thought I may want to listen to, but she should've had a man narrate it bcuz it's a crime podcast and needs a DEEP VOICE. NOT NAILS ON A CHALK BOARD","I LOVE crime podcasts. I have listened to every single 48hours (by far the best) and a couple others that aren't as professional but very well done like ""Up and Vanished"".

BUT, I really can't stand the narrators voice on this podcast. I am not sexist at all, but female voices tend to annoy me on podcasts. Maybe it's just her voice on here and the well known history podcasts.

Unless you have customizable speakers in your car her voice will make you shoot yourself in the head. 

Crime podcasts NEED to be narrated by deep voices. The high pitch voice doesn't make you feel like you're listening to a spooked murder mystery. It sounds like she should be talking about fashion or lipstick. 

I HIGHLY RECOMMEND- 48hours though. And to prove I'm not being sexist I REALLY LIKE 48 HOURs, half the time Erin Moriarty is narrating and SHE DOES IT WELL. 

I respect this chick for making a podcast I thought I may want to listen to, but she should've had a man narrate it bcuz it's a crime podcast and needs a DEEP VOICE. 
NOT NAILS ON A CHALK BOARD"
2304,Ben13Ten,20170628T190915,1,Biased Reporting,Sarah has a thing for Adnan and is easily played by him. Listen to last 5 minutes of S01 Episode 6. She's so fearful of him not approving. This is a major issue with the entire podcast. Nobody else had the motive and this guy has had years to think about how to twist the story.,Sarah has a thing for Adnan and is easily played by him.  Listen to last 5 minutes of S01 Episode 6.  She's so fearful of him not approving.  This is a major issue with the entire podcast.  Nobody else had the motive and this guy has had years to think about how to twist the story.
2344,Jfrash,20170605T205349,1,So Bored I Could Cry - Or Sleep,"I couldn't even listen to the first episode. I'm a big fan of UAV which is absolutely engrossing. This, however, is a monotone and dull. I don't get the enthusiasm. Sorry. Moving on.","I couldn't even listen to the first episode. I'm a big fan of UAV which is absolutely engrossing. This, however, is a monotone and dull. I don't get the enthusiasm. Sorry.  Moving on."
2349,Keegan McQuillan,20170602T193916,1,Uncharacteristic Of Tal,"This podcast bummed me out. I listened to season 1 all the way through. Sarah was wrong to try and clear Adnon of a terrible murder. Good journalism accepts both arguments and a jury's duty is to find the defendant guilty beyond a reasonable doubt. A ""reasonable"" person should stop listening to this one sided story. After looking at all of the poor reviews I have no clue how this podcast has been so highly rated. Classic case of someone trying to make headlines using: ""law enforcement and the justice system are corrupt.""","This podcast bummed me out. I listened to season 1 all the way through. Sarah was wrong to try and clear Adnon of a terrible murder. Good journalism accepts both arguments and a jury's duty is to find the defendant guilty beyond a reasonable doubt. A ""reasonable"" person should stop listening to this one sided story. After looking at all of the poor reviews I have no clue how this podcast has been so highly rated. Classic case of someone trying to make headlines using: ""law enforcement and the justice system are corrupt."""
2383,Dsmith8224,20170519T063848,2,Interesting Story Biased Reporting,"I enjoyed hearing the facts but couldn't help feeling it was grasping at straws for reasons he didn't do it. Not that intriguing of a case no matter how the narrator tries to spin it. He's not the first killer to lie and say he didn't do it, and just because you have a crush on him Durant mean he's innocent.","I enjoyed hearing the facts but couldn't help feeling it was grasping at straws for reasons he didn't do it. Not that intriguing of a case no matter how the narrator tries to spin it. He's not the first killer to lie and say he didn't do it, and just because you have a crush on him Durant mean he's innocent."
2385,bheazy33,20170519T023511,2,Lucy From Charlie Brown And Her Football Retraction: A Podcast,"Lucy From Charlie Brown and Her Football Retraction: A Podcast. Don't. Just don't. Compelling case and journalism, but ultimately a waste of your time.","Lucy From Charlie Brown & Her Football Retraction: A Podcast. Don't. Just don't. Compelling case and journalism, but ultimately a waste of your time."
2436,JAG-,20170424T033048,2,Cyclical Rambling.,"After S-Town I listen to fill the void. After all they should be of similar quality, right? The podcast just fizzles out leaving you knowing nothing more than you did when it started. Speculative back and forth minutia regarding the case was mind numbing. Can't believe I managed to finish it.","After S-Town I listen to fill the void. After all they should be of similar quality, right? The podcast just fizzles out leaving you knowing nothing more than you did when it started. Speculative back and forth minutia regarding the case was mind numbing. Can't believe I managed to finish it."
2437,Rivermantengo,20170423T194841,1,Overrated,The endless blatherings of Sarah Koenig.,The endless blatherings of Sarah Koenig.
2450,mtaxley,20170417T223629,2,Lost Me...,"Had me in the first few episodes of Season 1 but I quickly lost interest. Season 2 was a dud from the beginning, I couldn't even continue.","Had me in the first few episodes of Season 1 but I quickly lost interest. Season 2 was a dud from the beginning, I couldn't even continue."
2457,Serenityinaz12,20170412T190738,2,Most Overrated Podcast Of All Time?,Just saying. I think it really is,Just saying.  I think it really is
2467,agirlandheryarn,20170407T225406,1,Worse Than Any Tabloid.,"Just finished Season 1. It held my attention as gossip or a tabloid journal can, thus the one star. While listening to the updates, which give no conclusion, I feel as though I am gossiping with my girlfriends. Is this person what one considers a ""journalist"" today? I think every sentence had the word, ""like"" in it at least twice. Like, like like! Like, Oh my gosh! Awful! Please, America, stop dumbing us down! Maybe it's the school systems? This is not ok.","Just finished Season 1. It held my attention as gossip or a tabloid journal can, thus the one star. While listening to the updates, which give no conclusion, I feel as though I am gossiping with my girlfriends. Is this person what one considers a ""journalist"" today? I think every sentence had the word, ""like"" in it at least twice. Like, like like! Like, Oh my gosh! Awful! Please, America, stop dumbing us down!!! Maybe it's the school systems? This is not ok."
2474,Chippy2,20170405T034811,1,And...... Nothing Burger,"Absolutely no ending is absurd. It's not suspenseful, just aggregating that I held out hope for some sort of resolution. Sigh.","Absolutely no ending is absurd.   It's not suspenseful, just aggregating that I held out hope for some sort of resolution.   Sigh."
2483,Headset Issue,20170401T113754,2,You Want To Listen To Undisclosed,"This was decent for establishing the characters, but other podcasts do a much better job analyzing the case.","This was decent for establishing the characters, but other podcasts do a much better job analyzing the case."
2488,Kittycoup,20170331T110414,2,What A Piss Off,"This was well delivered and narrated for the first few episodes. Then towards the end, the hosts gets in the story as a character and doesn't give any more information. A whole lot of pondering the unknown and repeating what she and everyone already doesn't know. Total broken record. Like a mom nagging about the same thing 30 times in the same day. Very annoying towards the end. Best not waste time listening to this. Read the articles for more complete story.","This was well delivered and narrated for the first few episodes. Then towards the end, the hosts gets in the story as a character and doesn't give any more information. A whole lot of pondering the unknown and repeating  what she and everyone already doesn't know. Total broken record. Like a mom nagging about the same thing 30 times in the same day. Very annoying towards the end. Best not waste time listening to this. Read the articles for more complete story."
2502,MylesBSCfootball,20170323T031359,1,Unfortunately Biased,"I found myself instantly hooked by the subject matter of season 2, but after only a few episodes it became clear that this wasn't going to be an unbiased take on the matter. The presenter goes out of her way to only focus on what she believes and feels, brushing off any other conclusions rather distastefully. I made it through the season in its entirety and the only thing worse than her bias is the fact that there is no attempt to put a conclusion at the end of the season. The season just....ends with a patter. This podcast is akin to a cheap firework show, starts off with bright colors, loud bangs, and then suddenly just dies. If this topic interests you, then you're better of reading, listening, or watching elsewhere. Form your own opinion, rather than have the presenter of this podcast try to nudge you into her's in this boring podcast.","I found myself instantly hooked by the subject matter of season 2, but after only a few episodes it became clear that this wasn't going to be an unbiased take on the matter. The presenter goes out of her way to only focus on what she believes and feels, brushing off any other conclusions rather distastefully. I made it through the season in its entirety and the only thing worse than her bias is the fact that there is no attempt to put a conclusion at the end of the season. The season just....ends with a patter. This podcast is akin to a cheap firework show, starts off with bright colors, loud bangs, and then suddenly just dies. If this topic interests you, then you're better of reading, listening, or watching elsewhere. Form your own opinion, rather than have the presenter of this podcast try to nudge you into her's in this boring podcast."
2512,Glam oh d,20170314T223113,1,Hype,Don't believe the hype,Don't believe the hype
2548,Road trip big man,20170207T000938,1,Snore Fest,Series could have been cut in half - it's all repetition! Save yourself time and skip this series.,Series could have been cut in half - it's all repetition!!! Save yourself time and skip this series.
2551,Red Geisha,20170203T195523,2,"Season 1 Was Great But Season 2, Very Meh",Highly disappointed in season 2. Chosen topic was poor.,Highly disappointed in season 2. Chosen topic was poor.
2557,Devilwears,20170130T162727,1,Meh,Not worth the drawn out message. Voice gets a bit annoying.,Not worth the drawn out message. Voice gets a bit annoying.
2566,gns5446,20170122T021831,1,Season 1 Terrible,"Don't waste your time. This is poorly written and barely brings enough interesting story to the table to justify 3 episodes, never mind 12.","Don't waste your time. This is poorly written and barely brings enough interesting story to the table to justify 3 episodes, never mind 12."
2569,Dan Fang,20170117T133610,2,Such High Hopes,"I loved this podcast at first, but I feel like it goes doewn hill every episode. She constantly asks leading questions of the people she interviews, and seems like nothing new is ever revealed.","I loved this podcast at first, but I feel like it goes doewn hill every episode.  She constantly asks leading questions of the people she interviews, and seems like nothing new is ever revealed."
2601,B32421,20161226T021334,1,Season 2,Season two is not good...,Season two is not good...
2603,NMJezebel,20161223T024350,1,Doesn'T Live Up To The Hype,Hugely disappointing.,Hugely disappointing.
2607,Reallakerspointguard,20161217T095716,1,Journalism Isnt Look Like Nothing Good,"i cant call it, id just say its many ppl that are innocent that are detained because of this great journalism perhaps one of the many innocent people in jail will be free, or he could be guilty one thing is for sure journalism is to be taken advantage and in this case thats exactly what it was","i cant call it, id just say its many ppl that are innocent that are detained because of this great journalism perhaps one of the many innocent people in jail will be free, or he could be guilty one thing is for sure journalism is to be taken advantage and in this case thats exactly what it was"
2633,AudioGrail,20161117T203002,1,A Journalist That Will Do Anything For Fame,Sarah's low morales and need for fame has pushed her to an extreme low where she twists words and conversations to make money and fame from a twisted story. What people don't know is how desperate and disgusting she was before serial and what she would do for fame. Anything to work for ira glass right sarah? Your disgusting!,Sarah's low morales and need for fame has pushed her to an extreme low where she twists words and conversations to make money and fame from a twisted story. What people don't know is how desperate and disgusting she was before serial and what she would do for fame. Anything to work for ira glass right sarah? Your disgusting!
2636,Nusii,20161115T001243,1,Lately Have Not Been A Fan,She did a great job getting people interested and aware of the Adnan Syed and Hae Min Lee case but her followups to the case have been almost ignorant and strangely trying too hard to go against the general consensus. I hope Sarah and her team understands major things were brought to light after her podcast ended and she could become fully aware of them before passing such strange judgment. Her coverage of the appeal was so shocking and different from her usual attentiveness to me it turned me off from the podcast. And now she's going around doing interviews with other podcasts and I mean is she just mad she didn't make these major discoveries in the case unlike the Undisclosed podcast did? Without Rabia and her strong info/evidence and dedication she wouldn't have even gotten this breakthrough of a podcast,She did a great job getting people interested and aware of the Adnan Syed and Hae Min Lee case but her followups to the case have been almost ignorant and strangely trying too hard to go against the general consensus. I hope Sarah and her team understands major things were brought to light after her podcast ended and she could become fully aware of them before passing such strange judgment. Her coverage of the appeal was so shocking and different from her usual attentiveness to me it turned me off from the podcast. And now she's going around doing interviews with other podcasts and I mean is she just mad she didn't make these major discoveries in the case unlike the Undisclosed podcast did? Without Rabia and her strong info/evidence and dedication she wouldn't have even gotten this breakthrough of a podcast
2643,Megaffa,20161105T035427,1,Dissatisfied And Disappointed,"This story should have taken 1-2 episodes to tell. Instead, the narrator/host Sarah drags on with gossip and speculation for 12 episodes. Each episode becomes more painful and repetitive. NPR exploited the death of a high school girl to hook you into listening.","This story should have taken 1-2 episodes to tell.  Instead, the narrator/host Sarah drags on with gossip and speculation for 12 episodes.  Each episode becomes more painful and repetitive. NPR exploited the death of a high school girl to hook you into listening."
2650,cnbrown3,20161029T065913,1,Inconsistent,I've subscribed to Serial since episode 1 in 2014. My problem is the 2nd season wasn't that great and it took a full year before it launch. At the same time listeners were told seasons 2 and 3 would launch back to back. Well it's been 7 months since the end of season 2 and...... I think Serial was such a success because the story in season 1 was so enthralling. My expectations have been adjusted based on season 2 and the late delivery of season 3.,"I've subscribed to Serial since episode 1 in 2014. My problem is the 2nd season wasn't that great and it took a full year before it launch. At the same time listeners were told seasons 2 & 3 would launch back to back. Well it's been 7 months since the end of season 2 and......

I think Serial was such a success because the story in season 1 was so enthralling. My expectations have been adjusted based on season 2 and the late delivery of season 3."
2659,Mbf55887766,20161023T164626,2,Season 2 Review,Poor choice on topic. Lost interest after a few episodes. You have to care about the main character to stick with such a series and I lost interest in Bo. Maybe there is just better investigative podcasts and this is just falling to the bottom of the heap. I am opening to listening to season 3 to see if a better topic is picked.,Poor choice on topic. Lost interest after a few episodes. You have to care about the main character to stick with such a series and I lost interest in Bo. Maybe there is just better investigative podcasts and this is just falling to the bottom of the heap. I am opening to listening to season 3 to see if a better topic is picked.
2675,Becky09,20161006T173928,2,Stick To True Crime,"I was captivated along with the rest of the country to follow the story of Adnan Syed, if I could give season 1 ten stars, I would. Season 2 was a total snorefest. I'm personally not interested in military operations whatsoever, but I haven't met a single person who finished (or even attempted) to listen to season two. Maybe stick with juicy crime stories, not necessarily stories that made big headlines.","I was captivated along with the rest of the country to follow the story of Adnan Syed, if I could give season 1 ten stars, I would. Season 2 was a total snorefest. I'm personally not interested in military operations whatsoever, but I haven't met a single person who finished (or even attempted) to listen to season two. Maybe stick with juicy crime stories, not necessarily stories that made big headlines."
2681,Mrjackson301,20161003T073128,1,"If I Could Give It A Zero, I Would","Whoever is giving this 5 stars is a total jackass. They lack intellect, common sense, and the ability to comprehend good work. Adnan should go and strangle all of them as well. Guilty. Boring. Narrator is an absolute idiot. Zero stars. Save your time.","Whoever is giving this 5 stars is a total jackass. They lack intellect, common sense, and the ability to comprehend good work. Adnan should go and strangle all of them as well. Guilty. Boring. Narrator is an absolute idiot. Zero stars. Save your time."
2683,Nikki77young,20161002T020435,1,Season 1 Awesome But Season 2 Awful,"The first season is totally worth it. 5 stars for season 1 but season 2 is horrible, hence the 1 star","The first season is totally worth it. 5 stars for season 1 but season 2 is horrible, hence the 1 star"
2695,Aggiejamz,20160924T024224,2,Overhyped,I've listened to every episode of this show and I'm at the point where the next season will have to really catch me in the first episode for me to continue. Adnan is probably guilty and Beau's story was boring at time. We were taken along a ride in season 1 that ended lacking so much.,I've listened to every episode of this show and I'm at the point where the next season will have to really catch me in the first episode for me to continue.  Adnan is probably guilty and Beau's story was boring at time.  We were taken along a ride in season 1 that ended lacking so much.
2702,Yeahs ugh,20160917T212925,1,No Conclusion...Seriously?,It would have been nice to have a conclusion after listening to over 10 hours of the same facts over and over. I was interested at first but there wasn't a whole lot of new information presented throughout. This could have been condensed into three or four episodes. If yours should also be told upfront that there is no conclusion to the story. I expected one and so I have the other people that I talk to you who also listen to this. A big disappointment at the end.,It would have been nice to have a conclusion after listening to over 10 hours of the same facts over and over. I was interested at first but there wasn't a whole lot of new information presented throughout. This could have been condensed into three or four episodes. If yours should also be told upfront that there is no conclusion to the story. I expected one and so I have the other people that I talk to you who also listen to this. A big disappointment at the end.
2706,marine9601,20160915T170700,1,"Unorganized, Confusing,","This podcast was interesting to me at first, but I quickly lost interest. The events, situation, circumstances, etc. are not presented in a logical or chronological order. Instead the narrator jumps around, seemingly at random, to new events, revisiting old events, bringing in new people with new testimonies, and I got lost really quickly. There is so much going on, and so much jumping around, I wasn't able to follow the story after only a few podcasts. Very disappointing.","This podcast was interesting to me at first, but I quickly lost interest. The events, situation, circumstances, etc. are not presented in a logical or chronological order. Instead the narrator jumps around, seemingly at random, to new events, revisiting old events, bringing in new people with new testimonies, and I got lost really quickly. There is so much going on, and so much jumping around, I wasn't able to follow the story after only a few podcasts. Very disappointing."
2722,read'emandweep,20160901T233640,1,Bait And Switch. Tal Should Be Ashamed,"Like many of the people who wrote reviews in October 2014 I would have said great! Because of that time I was under the influence of the bait. I thought the podcast was going to deliver what it promised. I wonder how many would write positive reviews once they listen to the entire season. Basically it's a soap opera. You know how they do, every week they make you think you're going to learn something next week but you never do. You end up investing a lot of time I get nothing for it. You would never see a story that lead nowhere on 20/20 or Dateline. There's a reason for it. I'd feel better had I paid money and lost it than I do about my lost time. The problem isn't that people don't like it. The problem is that we were led on and lied to. TAL misrepresented what the podcast was about. Bait and switch.","Like many of the people who wrote reviews in October 2014 I would have said great! Because of that time I was under the influence of the bait. I thought the podcast was going to deliver what it promised. I wonder how many would write positive reviews once they listen to the entire season. Basically it's a soap opera. You know how they do, every week they make you think you're going to learn something next week but you never do. You end up investing a lot of time I get nothing for it. You would never see a story that lead nowhere on 20/20 or Dateline.  There's a reason for it. 

I'd feel better had I paid money and lost it than I do about my lost time. The problem isn't that people don't like it. The problem is that we were led on and lied to. TAL misrepresented what the podcast was about. Bait and switch."
2730,Tbunting,20160828T151931,1,Season 1 Is 5 Stars. Season 2 Is 1 Star,"The first season was magnificent story telling. Season 2 felt like Sarah was pushing an agenda. There was no conflict, no whodunit. Bring back the unknown, political agenda aside of season 1!","The first season was magnificent story telling. Season 2 felt like Sarah was pushing an agenda. There was no conflict, no whodunit. Bring back the unknown, political agenda aside of season 1!"
2745,Extra 66,20160820T110905,2,Dramatically Self Important,Couldn't get past the author,Couldn't get past the author
2758,Dulcemelissa13,20160810T053926,1,Season 2 Is Such A Disappointment,Would give second season a zero star if that was an option. They tried to make it compelling but it just wasn't.,Would give second season a zero star if that was an option. They tried to make it compelling but it just wasn't.
2761,Zeal ensign,20160808T015011,1,Season 1 = Good; Season 2 = Garbage,"Season 1 = good; Season 2 = total snooze fest. Boring topic and totally unsympathetic protagonist. As a veteran involved in Middle East operations, I never had sympathy for this guy. The story was laid out in a non-compelling fashion. I not only stopped listening after episode 8, I deleted from my podcasts. Total sophomore fail on what was a pretty entertaining first season. The fact that he was was dinged out of the navy for mental reasons and then the army would take him. Oh boy. And then the story was just...boring. And regardless of his reasons, he's a deserter. F this guy.","Season 1 = good; 
Season 2 = total snooze fest. Boring topic and totally unsympathetic protagonist. 
As a veteran involved in Middle East operations, I never had sympathy for this guy. The story was laid out in a non-compelling fashion. I not only stopped listening after episode 8, I deleted from my podcasts. Total sophomore fail on what was a pretty entertaining first season. 

The fact that he was was dinged out of the navy for mental reasons and then the army would take him. Oh boy. And then the story was just...boring. And regardless of his reasons, he's a deserter. F this guy."
2770,DGPistola,20160730T042828,2,Disappointed,"I started listening to season 1 and midway I realized that the author is bias. Somewhere along the line she developed some type of ""crush"" on this kid. Ok fine whatever. I still was invested so I finished up the season . So now here is season 2 I'm going to give it a shot because I remember reading about this AND all of a sudden there are updates on season1? Are you kidding me? I lost all respect for this show and TAL I have no idea how you let this pass.","I started listening to season 1 and midway I realized that the author is bias. Somewhere along the line she developed some type of ""crush"" on this kid. Ok fine whatever. I still was invested so I finished up the season . So now here is season 2 I'm going to give it a shot because I remember reading about this AND all of a sudden there are updates on season1? Are you kidding me? 
I lost all respect for this show and TAL I have no idea how you let this pass."
2771,ZombiKat666,20160729T161906,1,I Died Of Boredom,"Season 1 was riveting. The mystery had me hooked and I couldn't wait for each new episode. I was so excited for season 2 only to be so bored I couldn't even make it through the second episode. I tried to give it another shot and nope, still about as interesting as watching paint dry. What a slow, dull death. RIP Serial.","Season 1 was riveting. The mystery had me hooked and I couldn't wait for each new episode. I was so excited for season 2 only to be so bored I couldn't even make it through the second episode. I tried to give it another shot and nope, still about as interesting as watching paint dry. What a slow, dull death. RIP Serial."
2775,Cgeganto,20160725T095707,1,"What Happened With Season 2, It Was So Bad Could Not Finish","Lost the formula with season 2. It was easy to put down. Got through 3 shows and had to quit. Try again next time. You know how to make an amazing podcast, get back to the roots. You clearly have the skills to do it again. If there is a season 3 I'll try again.","Lost the formula with season 2.  It was easy to put down. Got through 3 shows and had to quit.  Try again next time.  You know how to make an amazing podcast, get back to the roots. You clearly have the skills to do it again.  If there is a season 3 I'll try again."
2788,Babzilla392,20160716T130844,2,A Good Idea That Needs Focus,I like the first season (despite having to listen to an excessive amount of hand wringing) but found the second season unfocused and scattered.,I like the first season (despite having to listen to an excessive amount of hand wringing) but found the second season unfocused and scattered.
2790,gioreeko,20160715T042836,2,Cut To The Chase!,"Started out good, but come on already! Waaaaaaaaaaaaay too long. Could've been done in 1 or 2 episodes. The host just loves to hear her own voice I think.","Started out good, but come on already! Waaaaaaaaaaaaay too long. Could've been done in 1 or 2 episodes. The host just loves to hear her own voice I think."
2791,Jaanexj,20160714T175928,2,Lost Interest Quick,"The first episode was okay. After that, it seemed like Sarah was just repeating herself and telling the whole story over and over save for a few small details she would reveal in the newer episode and call a ""game changer"". She sounded biased from the start even though she tried to have a neutral opinion of Adnan. It's a good idea, though.","The first episode was okay. After that, it seemed like Sarah was just repeating herself and telling the whole story over and over save for a few small details she would reveal in the newer episode and call a ""game changer"". She sounded biased from the start even though she tried to have a neutral opinion of Adnan. It's a good idea, though."
2806,17452849273,20160704T065035,1,Eh...,"Season 1: Low quality true crime pulp masquerading as a serious radio show like ""this American life"". Only good evidence was cell towers. Enjoyable though. Season 2 Bowe Bergdahl. About the military. Super political. Stale. Not at all enjoyable.","Season 1: Low quality true crime pulp masquerading as a serious radio show like ""this American life"". Only good evidence was cell towers. Enjoyable though. 

Season 2
Bowe Bergdahl. About the military. Super political. Stale.  Not at all enjoyable."
2818,Andrew-Ryan,20160628T224012,2,Stop At Season 1,Season 1 was pretty good (although they leave facts out). Season 2 is about a AWOL solider and they try very hard (unsuccessfully) to make you feel sympathetic toward him. It's garbage.,Season 1 was pretty good (although they leave facts out). Season 2 is about a AWOL solider and they try very hard (unsuccessfully) to make you feel sympathetic toward him. It's garbage.
2819,Ethanpaje,20160628T210040,1,Swing And A Miss,Good idea but lost any new content after episode 4.,Good idea but lost any new content after episode 4.
2823,Jdawgkilla,20160625T050138,2,Drop Off,"After season one (which started very strong but weak), season two was a total disappointment. The storyline chosen was not nearly as gripping or interesting. Personally, I think Serial even knew this by almost trying to manufacture their own drama and inject it throughout with kitschy scripted phone calls that were clearly recorded in a sound studio, surprise court dates that weren't all that interesting, etc. Being perfectly honest, I stopped listening about 1/3 to 1/2 through the second season because it was so boring and forced. Will give season three another shot (if there is a season three).","After season one (which started very strong but weak), season two was a total disappointment. The storyline chosen was not nearly as gripping or interesting. Personally, I think Serial even knew this by almost trying to manufacture their own drama and inject it throughout with kitschy scripted phone calls that were clearly recorded in a sound studio, surprise court dates that weren't all that interesting, etc. Being perfectly honest, I stopped listening about 1/3 to 1/2 through the second season because it was so boring and forced. Will give season three another shot (if there is a season three)."
2827,TammeAdams,20160621T170431,2,Disappointed,"After being riveted by the first season of Serial, this season was more like a documentary than the true crime genre we anticipate from Serial.","After being riveted by the first season of Serial, this season was more like a documentary than the true crime genre we anticipate from Serial."
2831,RizzyRonny,20160619T165203,2,Season 1 :OK_hand: Season 2 :thumbs_down:,This podcast took an unknown story and made it amazing in season one. The story in season two is out of their reach.,This podcast took an unknown story and made it amazing in season one. The story in season two is out of their reach.
2851,TedDansonfan14,20160605T181831,1,Season 2 Was Terrible,Took it to 1 star,Took it to 1 star
2858,Juan DeShawn,20160603T061440,1,Ya Lost Me,boooooring.,boooooring.
2871,Reieieiesss,20160527T194819,2,Meh,"Disappointed that there was not really an ending other than ""we waisted a year investigating""","Disappointed that there was not really an ending other than ""we waisted a year investigating"""
2875,Danisanimanirani,20160524T093328,2,Season 1=:thumbs_up::medium-light_skin_tone: Season 2=:thumbs_down::medium-light_skin_tone:,^That's it.,^That's it.
2876,Green Leafy,20160523T212342,1,Absurdly Over-Reaching,"As a ""Serial"" listener you're expected to sit, on the edge of your seat, hanging on every word spoken by a pseudo-intellectual, low-tier writer/amateur podcaster with little to no broadcasting experience or talent, who is clumsily clamoring to disprove and debunk matters of public record that were meticulously investigated and presented in court by skilled professionals almost two decades ago! All the while ignoring the ""elephant in the room"", the narrator's own very obvious schoolgirl crush and innermost desire that the puppy-dog-eyed perpetrator in this case could somehow... in some way....(with rainbows and ferry-dust sprinkled on top) be exonerated of these charges and set free of this injustice! But unfortunately for the presenter of this ""podcast"", facts are facts no matter how much you click your heals together and wish them NOT to be. ""Serial"" is essentially just the rantings a of a halfwit, stirring through the ashes of an actually family's REAL tragedy, picking and arranging tiny ""pearls of information"" for herself, to fit her desired narrative. She arranges them all in a neatly fashioned way, intended to string along an audience of mouth-breathing dullards, eager to believe there's a chance ""the system got it all wrong"". The only ""injustice"" here is the fact that Koenig won a Peabody award for this drivel!","As a ""Serial"" listener you're expected to sit, on the edge of your seat, hanging on every word spoken by a pseudo-intellectual, low-tier writer/amateur podcaster with little to no broadcasting experience or talent, who is clumsily clamoring to disprove and debunk matters of public record that were meticulously investigated and presented in court by skilled professionals almost two decades ago!  All the while ignoring the ""elephant in the room"", the narrator's own very obvious schoolgirl crush and innermost desire that the puppy-dog-eyed perpetrator in this case could somehow... in some way....(with rainbows and ferry-dust sprinkled on top) be exonerated of these charges and set free of this injustice!
But unfortunately for the presenter of this ""podcast"", facts are facts no matter how much you click your heals together and wish them NOT to be. ""Serial"" is essentially just the rantings a of a halfwit, stirring through the ashes of an actually family's REAL tragedy, picking and arranging tiny ""pearls of information"" for herself, to fit her desired narrative. She arranges them all in a neatly fashioned way, intended to string along an audience of mouth-breathing dullards, eager to believe there's a chance ""the system got it all wrong"".  The only ""injustice"" here is the fact that Koenig won a Peabody award for this drivel!"
2882,Kintly,20160519T063121,2,1St Season Was Great! 2Nd Not So Much,"Just like my title says, the 1st season was great. I'm still interested in listening to the case unfold and what happens to Adnan and the new testimony, etc. The 2nd season is so boring. Serious sophomore slump going on in season 2.","Just like my title says, the 1st season was great. I’m still interested in listening to the case unfold and what happens to Adnan and the new testimony, etc. The 2nd season is so boring. Serious sophomore slump going on in season 2."
2883,Sex iima302,20160518T221250,2,Season 1 Was Great....Season 2 :thumbs_down::medium-light_skin_tone::thumbs_down::medium-light_skin_tone::thumbs_down::medium-light_skin_tone:,"Season 1 was amazing and kept you on the edge of your seat wanting more. So I was extremely excited for season 2...but to my dissatisfaction it ended up being dull and lackluster. I did give it a shot, listened to a few complete episodes trying to get involved in the story but just didn't have the excitement season 1 had. Will wait for season 3 and updates on S1","Season 1 was amazing and kept you on the edge of your seat wanting more. So I was extremely excited for season 2...but to my dissatisfaction it ended up being dull and lackluster. I did give it a shot, listened to a few complete episodes trying to get involved in the story but just didn't have the excitement season 1 had. Will wait for season 3 and updates on S1"
2884,THE-R-,20160515T100914,1,Boring And Redundant.,If you want to hear a painful podcast. Here you go.,If you want to hear a painful podcast. Here you go.
