comment	replies
I would rather see no party, just anyone running who has no criminal record, has public background and physical checks and the one with the most votes wins for all Federal and State elections.  And to be able to have an elected official recalled if they don't vote the way their constituents want them to vote and term limits.  In another words, we need a National Constitution Convention.  Organized by we the people not any political party or want to be King.	[]
Yeah no👎	[]
البابا قال أعطانى صك الغفران في حالة لو حتى قمت بقتلة ههه والورقة دي يعنى أعمل بيها أية أروح أمريكا ؟؟ يعنى الصك دة = الباسبورت الأمريكي ؟؟ أروح بية أمريكا يعنى ؟ أدخل بية البيت الأبيض ؟ أسلّم بية على ترامب ؟؟ \n\nعلى العموم هاتوا فلوسي أنا المؤلف الحقيقي لرواية هاري بوتر التى ضاعت منّى من بعد أن ألّفتها ليا عنديكم أكتر من 128 مليار يعنى أنا مماثل "لأليون ماسك"	[]
A Party of one.	[]
You couldn't make this up!	[]
He's not even an American and Trump wants to deport him!	[]
More idiots with more money than sense.	[]
The chainsaw party.	[]
The BBC is getting wet, until they realise a certain fake peaceful religion followed by fcktards aren’t allowed, 😂😂	[]
Really capitalising on all 12 people remaining  that still don't hate him	[]
Why are we letting a random south African businessman openly influence American politics? Make it make sense	["You're letting russian disinformation openly influence American politics so I don't see the difference...\\n\\nThat said, I completely agree with you."]
The US now has two different parties to fight for the rights of billionaires... RIP US democracy.	[]
Why did you pick this person as foreign correspondent in America ?	[]
Gross	[]
Self destruction and his company 😅	[]
What's going here? Musk cannot run for president. These politicians are just playing with our heads. Still two very good friends	[]
The piece of shit south African party.	[]
Dark comedy has never been really my thing to be honest	[]
YOU DON'T HAVE IDENTITY FOR BEING CALLED YOURSEIF NIGERIA BECAUSE NIGERIA IS BRITISH COLONIAL ARRANGEMENT FOR THEIR OWN ECONOMY	[]
Not entirely a bad idea. USA needs a more centrist party. Both sides are too extreme. Both unfit to govern.	['We already have an independent party, he should just back that.']
YOU DON'T HAVE IDENTITY FOR BEING CALLED YOURSEIF NIGERIA BECAUSE NIGERIA IS BRITISH COLONIAL ARRANGEMENT FOR THEIR OWN ECONOMY	[]
The MADA Party. \nMake All Democrats Acquiesce.	[]
Oh no! Well, if you want to divide another party then create a new one. 😮😢	[]
My question is, how can a immigrant put any kind of party together for United States? This is absolutely ridiculous.	[]
Cmon sing it with me...\n"Follow the yellow brick road,follow the yellow brick road,follow,follow,follow,follow the yellow brick road,we're off to see the wizard,ect,ect,...	[]
Here is what happened.\n\nTrump was poised to get locked up by the Democrats and Elon was primed to get financially fleeced by them too.\n\nElon amplified the trump 'redemption arc' on X. Trump appeared on every manospshere podcast inc bro rogan and converted EVERY lemming into voting him in, taking control of all three pillars. \n\nNow we have a world where you have biff bucanon character from back to the future, utterly screwing the 99% of society.\n\nAs a collective we a dumb as duck - unfortunately everyone is too busy doomscroling or wired up to netflix to do something about it...and the time they do have they are too busy working paying off the credit card for the stuff they bought on amazon.\n\nDivided and conquered.\n\nBravo elites.🎉	[]
About time!! We need a fresh start from these corrupt politicians!! Go Elon !! Americas new generations are behind you !!	['No they aren’t.']
Party of himself alone	[]
I took Tesla away from Eberhard and Tarpenning. Who am I.	[]
Divide and Kunker.	[]
IM in and I don't even know what it is but it must be better then the other two lol	[]
The couple thousand people on X said he should 😂😂😂	['@Rankedragebaiter sure dog sure.', 'And most of them are from Asia and can’t vote 😂', 'Bots. If not, then non Americans.', 'sybau \\u200b@Rankedragebaiter', 'syfm\\u200b@Rankedragebaiter']
X party ?no ?	[]
another idiot trying to get power.  but the American politics needs more than 2 parties to keep things fare.	[]
dont believe this clown people. he just wants to redeem himself and his dying companies by distancing himself from the trump admin	[]
I wish we had more choices of functional political parties here in our U.S .  I do not see this as a functional political party but a arm of Elon Musk and a bid to manipulate the system. Most people do not like Musk and I do not think he really has the people's welfare in mind.  Any political party associated with Musk will most likely fail to gain any traction.	[]
It will get you BANKCRUPT.	[]
He really wants to go bust.  😅	[]
Yep, just what the world needs. Another billionaire in charge of the world’s largest economy…	[]
Any which way you see this it is not bad. This breaks up the two party system in the US. In the US it has always been about choosing the lesser of two evils.	['As a progressive, I actually welcome this development. Not a fan of Musk, but if he succeeds...it shows ppl that they dont need to cling onto the 2 dinosaur parties that mainly serve the billionaire class these days. A third party just needs about 5 representatives in the House during small House majority times like now to make a difference during big votes.', '@AJ-jx5gm I seem to recall that it was the VP who broke a tie not so long ago. Cant remember what bill it was. Could have been his big bill that just passed but i am old and my memory is not that great as the years fly by.\\n\\nIf musk has 5 reps in the house then stuff might not even get to the senate without compromises.\\n\\nI am in the UK so dont keep track of the US too much. We have our own problems.', 'The US is a super because of its two party system.', 'Superpower']
You guys never talk about the real things that’s happening,like the abundance of emails the Iranian have on donald,or the fact that donald are covering up the Epstein files etc,yall mainstream news outlets are really cowards to Cavaliered on donald 🤦🏿‍♂️😩guess he put fear in u guys way over in Britain,sheesh 🫡🇱🇷👈🏾	[]
Why their naming sense is bad as f	[]
I mean... he's rich... they say... but I don't think he's THAT rich.  Maybe if he could talk Gates and Buffet and a few others to throw in with him they'd have enough cash to make a dent in our super entrenched 2-party shitshow... but even then, probably not.  Without the campaign finance reforms we've needed for the past 50 yrs, NOTHING will ever change in America... we'll keep circling the toilet drain until we can't borrow anymore money, default on our debts, and our entire financial system, government, and way of life will collapse.  Then Canada and Mexico will invade us and we'll become part of THEIR countries.	[]
we don't want to spend money party v we're gonna give ya more money to spend spend spend - which one sounds like a party	[]
BLABLABLABLABLABLABLABLABLABLA	[]
POOR GUY\nHE TRIED TO USE THE POTUS FOR HIS OWN AGENDAS BUT GOD IS WITH THE POTUS🙏\nHE IS A TROUBLED SOUL CREATURE😱	[]
Great idea Elon ! ,  Your platform could be campaign finance reform so billionaires can't buy elections and a fair tax reform where the rich pay their fair share in taxes. It would be VERY popular.	[]
I think that just about any other person in the world would have a better chance at winning than him. 'Truss Lettuce' : Part 2?	[]
What a creative name. 🙄	[]
Elon said, now, I gonna focus again, on my companies, but, now, he starts a Political Party... Cannot do really both... LOLOLOLOL... Can I run Tesla, I know what to do, with the Stocks... Can I be in Power, of Tesla? Gonna make it no negative, like Oil, or when the CHF got detached from the EUR, or when the Norwegian Central Bank, with the EUR VS the NOK, LOLOLOLOL, if I do that, I am going to prison for LIFE, for sure... So, just an idea... LOLOLOLOL... Got a lot of idea's, but, mostly too controversial... LOLOLOL...	[]
Mister Elon, getting fired by Donald, and getting evicted from the White House, was it not enough, Sir... In America we have 2 Parties, Republican, and Democrat, I am a Republican, not turning into ALL the OTHER Western Countries, and than cannot get ANYTHING done, in America it's easy, Republican or Democrat, and who wins, decides, like the EU, it's one BIG MESS... What is the name of the Party, Elon Elona?! Sister, of more, than one... LOLOLOL... Well, why not, he is bored, since Donald threw him out of the White House... Now, he got a little taste of Power, not money, money is silly, Power, is what truly MATTERS, so... Well, go ahead... Good luck... LOLOLOLOL... Donald and I, are gonna play Golf, and you Sir, are NOT invited, not anymore...	[]
How about naming it as National Socialist Workers Party	[]
LIBERTY OF MAN PAST & NOW - 2025??\r\nLiberty is to be free and independent\r\nWithout slavery, imprisonment, or loss of right.\r\nThough bit-by-bit many try to steal it away\r\nFor if they were to take it all at once, we'd fight.\r\n\r\nSo protect your liberty that others don't have \r\nFor beside life, there's nothing more precious on Earth.\r\nToo many have yearned, fought, suffered, and died for it\r\nAnd we must never lose sight of what liberty is worth.\r\n\r\nEvil loves to strike liberty from the cheeks of all\r\nAnd it's been that way since the beginning of time.\r\nFor a mind that's not allowed to have a free thought\r\nBecomes but a slave to the masters of mankind.\r\n\r\n\rIf Washington and Lincoln were alive and well\r\nAnd spoke of America’s troubles we face today.\r\nI wonder what they might faithfully suggest\r\nAnd would we heed to anything they would say?\r\n\r\nBy Tom Zart	[]
The swasticar party I'm guessing	[]
This will 100% lead to his de-citizenship, deportation and possibly imprisonment.	['God willing 🙏', "Much as I can't abide Elon Musk, there's nothing illegal about launching a new political party", 'So in the allegedly “democratic” country of US of A wanting to start a political party warrants loss of citizenship, deportation, and imprisonment. Gee Chris sounds like you approve that your lying cowardly leader should be a dictator that he’s acting like👍.', '\\u200b@frankhooper7871 enough legal cases that got deported and/or imprisoned. Laws that arnt enforced are not laws anymore. Ever since Donald Trump became president, whats writen on paper became worthless over time.', 'Y’all are so brainwashed 😂 it ain’t even funny anymore']
What's wrong with Elon?	[]
The GOP dominance is over now. Elon will tske half the MAGA vote thus allowing the democrats to win easily	[]
Atleast he's not A Coward like Israelis 🤷	[]
Elon needs to chill all that money won’t save him if they want you gone you will go 🙄	[]
The supervillian arc is almost complete	[]
MUSK BE MAD ~~~ MAKE AMERICA FAKE AGAIN !!!	[]
The name of the party is NAZI.	[]
The Great ioke.	[]
A South African alledged apartheid sympathizer, launching the AMERICAN Party😂😂😅. Please deport this guy, and stop giving him tax incentives, he'll go broke in 5 minutes	[]
I'll vote for his party, just to send a message to the Dems and Reps that we've had enough of them working for their lobbyists funders and not for us.	['By voting for a party who would be the biggest party at lobbying and enriching billionaires more ?', 'June you are right a third party will make people have a new choice', '\\u200b@Eddy-y7bThank you very much , I really appreciate your love and support, how are you feeling today?']
🍿🥤	[]
Let him try! How many politicians today truly stand with the common people? In so-called 'democracies' like the UK and Germany, ruling parties often seize power with razor-thin majorities, or even minority support. Meanwhile, votes feel meaningless as the system favors elites over the public. The world desperately needs an alternative to America’s outdated Cold War mentality; this tired game of 'Us vs. Them' only fuels division. If someone can finally break from this failed 20th-century doctrine, shouldn’t we give them a chance?	['And you think Elon Musk has anything in common with common people ? He just wants to steal more of your own money']
Apartheid benefactor energy.	[]
Good. Their political system is as crooked and broken as ours.	[]
If he creates a party thats substantial enough to get a lot of the electorate voting for him, it will split the rightwing votes and democrats win. \nI do not have any complaints about this.	["Only because you're a Marxicrat. Right?", 'no one will vote for him, trump supporters only ever pretended to like him for trump']
Meanwhile the Labour Party will soon be extinct as will the White British Tax payer …..	[]
We Chinese were taught from a young age that the American party system is like two sides of the same coin — no matter who gets elected, they won't represent the interests of the people. I always thought that was just propaganda, but now I realize it's true😅	['\\u200b@pablopiccolo-r5t You mean the voting where you get to choose between a senile old man and a lunatic?']
What’s it called? Ketamine club?	[]
He got drugged-up and spent 250 million to screw America.  \n\nHe will have Putin's vote, all of them.	[]
vierdo	[]
I guess he hopes that the economy does not boom in the next year.But it will get rid of the democratic party.BRING IT ON.	[]
He should be honest and call it the communist party.	[]
Beautiful❤	[]
Jesus...one of the most spectrum-guided moves yet	[]
Sarawak 以前是“英国殖民地”不是Italy 殖民地！Sarawak 独立加入Malaysia 也成为了回教国！Sarawak 领袖是Muslim ！我们这里进islam 成为了Muslim 也就是成为了malay!dayak 从1890 white raja 开始就反English 说独立！英国殖民\n也是要independence 但我并不清楚为什么他们没有成立政府？现在又要independence?搞错对象是malay 而不是English	[]
What does the party salute look like ?? 🤔🤔😂😂	['Free Palestinians lol', '🙋 🙋\\u200d♀️ 🙋\\u200d♂️', '🙋🏻\\u200d♂️', '@footballhighlightsofficial7248: Indeed. Free the Jewish Filistinians.', 'Straight from "Mein Kampf" -- No, seriously']
Bitter ex-!	[]
BS	[]
More like new aipac party 😁	[]
I remember the story in the Bible of an Advisor to King David who committed suicide because his advice was not taken. Elon musk seems to be doing the same.	[]
I wish he'd fund the monster raving loonies.	[]
Musk and trump half of what they say you can take with a pinch of salt the other half is lies and BS but great to see them implode I look forward to some more slagging but looks like trump holds the dare I say it trump card so musk ain’t gonna get far when he pulls all his EV subsidies as money talks and that’s all these selfish uncaring Demi gods think of. Meanwhile we are watching a genome with INNOCENT children get maimed and killed everyday and what does the world powers do ! Jackshit what a disgrace	[]
Good, it’s time the GOP or Democrats kick the bucket	[]
Elon Musk with his own Political Party!! No Way. That like the inmates running the asylum! ! 🇨🇦	['you have that already with trumptyDumpty!']
I, without hesitation, will vote for the America party! Very excited for the man that's created Tesla, Paypal, SpaceX, Neuralink and become the richest man in the world to also lead the party and take America to the stars! Literally, literally literally there has never been anyone like him ever in history and I'm so excited he's American! Thank you ELON! Wish you could be PRESIDENT!	["Elon didn't create Tesla, he bought it"]
The Nationalsozialismus Party	[]
The EEE party 😂	[]
Americans have been crying for a young leader  like JFK to lead them forward. God has heard your cry and He will send you the answer	[]
Make South Africa great again	[]
Because billionaires are so underrepresented? Give me a break. But fine, if you want to split the GOP vote, go for it.	['Without money you just work for the banks... but we get your point.', 'Not sure yet if that will be the result. MAGA is quickly turning on Elon. Like that CatTurd guy... just a month ago or so he was praising Elon and saying "Take me to Mars", and yesterday he made a tweet like "Trying to go to Mars is a waste of money" (I\\'m paraphrasing ofc). Also, now suddenly, Grok is woke too. Elon may find very soon that, he\\'s dealing with most of us already know, he\\'s dealing with a cult.']
The enemy of my enemy is STILL my enemy.	[]
Jeff Bezos should start one too!	[]
No thanks Elon.	[]
So first step of the Blade Runner future? Mega corp owns all?	[]
Who cares. After Trumps presidency  is over the world will be in a state of catastrophe. Not because  of Trump but because  the one worlders want it that way to create an environment  for the dragon.	[]
Elon Musk isn't an American-born citizen. He can't be President.	[]
I was pumped when I heard this. I support anything that will split the republican vote.	['Same here.. this destroys the GOP and the two party death grip. It hurts the republicans the most and takes power away from them. This is the answer.', 'Amen to that.', 'Maybe the democrats who aren’t crazy will join it too', 'im more when is he going to prison.', '\\u200b@Lundershot1 no the Democrats will focus on their party and just win because the other vote is split']
Yeah go for it  \ntake Greta and salensky with you	[]
Can we deport him already? Let him play politics in his homeland.	[]
He's not the full ticket.	[]
The BBC can now  promote his political propaganda. By doing this  the BBC can fulfill it's  financial commitments. Fake biased media outlet	[]
If the rest of the world is not watching America saying what a SHYTshow this is‼️ Not being entertained by it. THEN YOU ARE LIVING LIFE WRONG 😂	["As a outsider i'm more worried about the average American opposition to more choice."]
Trump is an old guy. Musk is 54. He will be here in 2050s so wanting more is nothing wrong for him. At least he thinks like this.	[]
68M views (worldwide), 1.2M X users voted (worldwide). Meaning 812,765 users want a new party. How many of those are legitimate American votes?	['Better yet: how many are actual people, rather than bots?']
Modern poltics is fun to watch once you realise that there is nothing you can do to make the world a better place and just start to enjoy the show.	['No so much if you realise that you are affected by this and the billionaires play with your lives like they play  chess']
Musk is a nazi not much difference to the republicans does he think that people will suddenly  forget  and forgive this racist  for what he has done to destroy  america all inthe name of power and money  what a moron	[]
It’ll still remain a 2 party system	[]
nazi	[]
😂😂 Imagine a political party run by a guy who micromanage, a social weirdo/reclusive, a Ketamine user etc... Trump is an absolute idiot and a crook but any party run by Musk will be a disaster.	['You voted twice for Obiden and twice for Oblameya. Your opinion is null and void.', 'Hey Craig. Did you come up with those funny names yourself?', '@craig4053 dude you can’t spell the name of two out the last 3 presidents. If you get a vote so do they. Not that a grown man living in their mom’s basement and behind on their child support should get a vote imo.', 'add , only talks to one of his 12+ kids, father of the year']
lol lets see if he can manage an organization without quit it 6 months later.	[]
Tech/internet/crypto party?	['The "fill up Elon\\'s pocket" party']
He is good in business but a moron in understanding people 😂😂.	[]
Elon Musk announcing a new political party is more than just headline material, it’s a seismic moment in American politics. Coming from a figure who’s reshaped industries, this move could disrupt traditional party lines and pull in a wave of independent and tech-driven voters. The real question now is: will this party bring genuine solutions or just more polarization?	['Real solutions? Really? That’s even a question?']
South Park and the Onion are becoming too real	["idk I always found their satire on right wing politics surreal and exaggerated, but now it's reaility."]
🤔 Yeah, he should name it the National Socialist American Workers' Party.	[]
may he lose his entire net worth after this because im so tired of hearing a stupid tech bro in the news	[]
LOL	[]
The Israeli decided who will be the President, not the American people.	[]
Elon became a Democrat again. .	[]
He is doing everything for tesla. Imagine if he became president than what he do for tesla car  sales.	["He can't. He wasn't born in the US. And no amount of money on earth can buy him the presidency."]
Goodbye U.S.A hello EU	[]
3 sides of the same coin	[]
A drawing man catching even a straw. The last ditch effort of con man called elon the smug. This hopeless remnant of neo nazism , this smug is riding into his own hell.	[]
Most Americans think AfD is what Germans call KFC .. and who wouldn't endorse that?!	[]
LOL! No one likes him in the US, hes got no chance!🤡	['Why ?', "That's what they said about Trump.", 'Ha, yeah, thats true!\\u200b@upturnedblousecollar5811']
We The People Party! Lets go Elon 🎉	['LOL you are not the people Elon is talking about 😂😂', 'How do you know?\\u200b@Lara-i3x']
Nah, Elon can go screw himself.	[]
Can we get someone else?	[]
So a third party run by a rich authoritarian(s).  Wow, what a novel idea.  /s\nWe need term limits, campaign finance reform and ranked choice voting but sure  let's do this bs instead.  I wonder if they'll have a special salute?	[]
Out of proportion	[]
If this actually goes ahead, it will split the right-wing vote and give the Democrats a historic majority in the House of Representatives.	[]
Elin musk big mistakes	[]
He needs to be deported.	["Why?  It's going to be fun to watch.", 'He is Us citizen 😂lol\\n.cant deport americans', 'Without question. Without fail.', "@gulnarabracken4189 He's from South Africa, imagine him running politics in USA?? lol"]
Does anyone know if this party was open for China-based people to join? I am serious btw	[]
To be know as the " Big ego party " 😂😂😂😂	["So Trump doesn't have a big ego already?"]
go Elon.... make Grumpy-Granny cry....	[]
Ahh united states of isreal	[]
AMERICA FIRST, NO MORE HANDS OUT FOR PISSREAL	[]
He is south Africa a financial investment.\nOr do you not have to be a native of eny country	[]
Trump can or could order "Seal team 6" on political opponents and be immune from prosecution sealed by the US supreme court so Musk should be careful 😅, America what a country 😅	[]
If the chinese EV companies had fair access to EU and US markets, Tesla would not even exist anymore. He should actually thank the governments for keeping his company alive by suppressing the competition.	[]
Am probably one of them to be recruited in his party	['Someone wants to be poor 😂😂']
Musk 👍	[]
1mil out of 66 mil	[]
The only winner here will be the dems.	[]
another season for the shit show serie	[]
Bro 😢	[]
FAFO F-Elon 😂😂😂	[]
Why is the BBC News showing mainly US News? I’ve seen more of Trump and Elon Musk than Kier	['Same with France 24', 'Maybe because they’ll impact global economy and political decisions', '\\u2060\\u200b\\u2060\\u200b\\u2060@quebuena111But back when it was Biden, there was barely any coverage? Did he not have the power to impact global economic and political decisions?', "Because as much as europeans don't like to admit, America runs the world.", 'Why do you want to see Kier?']
Trump... deport this guy...!	[]
The richest man in the world should never gain political power—no matter what ideology he supports.	['He already has political power, do you think Trump won the elections on his own? 😂 please..', '@pablocamara3514 I know… I opposed his influence then, and I’ll oppose his influence now—regardless of any ideological changes. he already has a disgusting amount of influence, I don’t want him to get any more. If only everyone held this view, our political climate would be much better']
Mutually ass uгеd dеs truсt ion of MАGА 🎉🎉🎉🥳🥳🥳	['😂😂😂🤗💯']
The "america party". A party created and funded by south african born billionaire. The onion couldn't make a better headline	['Well he did Grunt-Salute twice !!! Apartheid Nostalgia is a heavy drug', "He can't even run for president because he wasn't born in the US", 'lol nailed it 💯💯', "Let him try! How many politicians today truly stand with the common people? In so-called 'democracies' like the UK and Germany, ruling parties often seize power with razor-thin majorities, or even minority support. Meanwhile, votes feel meaningless as the system favors elites over the public. The world desperately needs an alternative to America’s outdated Cold War mentality; this tired game of 'Us vs. Them' only fuels division. If someone can finally break from this failed 20th-century doctrine, shouldn’t we give them a chance?", "Get your shit right, he wasn't born rich!"]
Lmfao	[]
$1000 to anyone who votes for him.	["musk can't run for president, he does not meet the birth qualifications"]
Trump is a better hypocrite than this mf	[]
😂😂😂 he can’t even launch Space X	['cardboard cars is his limit', 'It is amazing that he has the most advanced rockets and achieved more than any other company or country.', '@timcro1966 LOL his name is just licensed by other companies to sell crap', '@timcro1966 he had nothing but failed launches when he was directly running spacex, only after he was forced out they had successful launches. he seems to get forced out of everything he does, including parenting his 12+ kids']
😁	[]
Oh the useful idiot for the Republican Party is a little slow. Who would have thought?	['Who you calling slow, AOL? 😁', '@LaurenJoyStudio😂']
Summary: blah blah blah	[]
He might have a chance, he’s kissed the wall.	['HE WILL STOP HANDS OUTS TO PISSREAL', '@Metal_Fingers.By the time Musk gets into office,\\nIran and so called Palestine will belong to Israel.', '@gordonstrong5232 guess you live on there', 'Truth. Gods original people are nicely position themselves a fine class system.\\n\\nOrganised religion 💩', '@Metal_Fingers.That def is their name 👏🏾']
X for Nazisme	[]
Very great news ❤🙏	['So you excited to to pay more money to fund a billionaire while you don’t have any access to healthcare ?']
Diddy party	[]
Meet the new boss, same as the old boss…AIPAC	['NO MORE HANDOUTS TO PISREAL', "Elon actually doesn't like israel lmao. He kind of hinted about in the Lex Fridman podcast long ago( before he became very political)"]
Can't wait for Elon Must vs. McDonalds Trump in 2028. Their battle will be legendary!	[]
I'll join the America party	[]
Xi party🎉 CCP branch	[]
Another Billionaire is launching a new political party, to “represent the common people” LOL😀 Ahhh you couldn’t make this stuff up.	['Stupid take btw, common people could never lauch a party, you need money to reach people.', '\\u200b@chenyangfan1444 you may wanna read your reply over again. Just sayin', '@chenyangfan1444Do you actually think he is on the side of the common people or does he want more money and power ?', "@Lara-i3xLet him try! How many politicians today truly stand with the common people? In so-called 'democracies' like the UK and Germany, ruling parties often seize power with razor-thin majorities, or even minority support. Meanwhile, votes feel meaningless as the system favors elites over the public. The world desperately needs an alternative to America’s outdated Cold War mentality; this tired game of 'Us vs. Them' only fuels division. If someone can finally break from this failed 20th-century doctrine, shouldn’t we give them a chance?", '@rouz0Could you please answer my question. I honestly think only a few. It’s about money and power  and they can benefit from that. And as you can see in the US people agree. They voted for Trump knowing he wouldn’t help anyone but billionaire']
Don't care BBC. Where's the video on Corbyn's new political party?	['Both equally irrelevant.', '@shanecoleman5952 Absolutely.']
Somehow more deranged than Trump	['Ketamine is a gnarly drug.']
He will pay 1m to anyone who would join.	[]
I vote for Elon musk	["He is south african. He can't contest in election"]
He still is a Nazi, under any party name.	[]
It's official: politics is for the billionaire class💰💰	['Plebs are getting screwed very hard.', '\\u200b@Weewoo12309Class warfare on display', 'Trump does not have that kind of money', '\\u200b@suminshizzles6951what planet are you on. He now has an obscene amount of weslth. Generational wealth and the seeds are already been sown for Barron Trump to continue the dynasty', '@lexluthor9509 Trump is not a billionaire.']
Billionaire man.of the people. 😂	[]
And no one will join. Both the left and right thinks he is a crazy man child. He has no friends.	[]
And we call it "X" party.	[]
Does Musk have enough support? I prefer the Bull Moose Party. Musk will NEVER get his candidate to the white house as TR did as a third party	['I vote for Elon musk', '@Elon_Musk_patriotyes,  because anything is better than the administration we have. My point is that there has to be active involvement with actual results.', "\\u200b@Elon_Musk_patriothe can't be president because he wasn't born in the US you genius."]
It won't work.  He'll split the conservative voters and the democrats will win every time. It's happened several times before.	[]
Awesome ❤️❤️❤️	[]
A hole starts K hole party, news at 11.	[]
This is the same man who did the nazi salute. Trump is a much better option than this guy.	[]
Musk is just another globalist puppet doing the bidding of the elite!	[]
Just build better cars bro	['That part', 'Or get to mars, anything but another political stunt.', "He doesn't know how to build those.", 'you cleary dont have a Tesla. Best car in the road by far in the USA.', '@pedroferreira9234 I am unsure if that is objectively true. But even if it was, that does not mean that the Tesla cars cannot further improve. Which is what the original comment suggested in the first place, if I am reading correctly. The message being that there is always room for improvement.']
A fascist party that will follow the third Reich	[]
he must be bitter lol	[]
First he financially supported all this bs and now he wakes up? This man is a hypocrite. Atleast trump is consistent in his bs.	['Wakes up? He just wasnt happu that he wasnt calling all the shots 😂', 'I wouldn’t call he woke up', "so people shouldn't change their mind ever?", 'Trump is not consistent at all either; these people are hyenas', 'Trump consistent, lol']
Two donkeys in a horse race...	[]
Good that way he can siphon votes from the GOP so that they can never win again	[]
USA 🤡🤡🤡🤡🤡🤡	[]
barf	[]
Better off starting an E-Sports team......	[]
Booooo.	[]
I don't think anyone is going to take care of much of the men's and their need	[]
