index,user,timestamp,rating,title,review,review_raw
1340,Shanynic,20190115T150853,4,Review From A Clevelander,"I love this podcast, but as a Clevelander, I'm torn between being super annoyed at your portrayal of Cleveland and being horrified that this is going on in my hometown. I'm a white woman from the west side. I've never seen these injustices. But it has definitely opened up conversations at home about racism.","I love this podcast, but as a Clevelander, I’m torn between being super annoyed at your portrayal of Cleveland and being horrified that this is going on in my hometown. I’m a white woman from the west side. I’ve never seen these injustices. But it has definitely opened up conversations at home about racism."
1344,TheCatnipTimes,20190116T150223,1,"Perfectly Illustrates What'S Broken In ""Journalism""","First, the production quality gets 5 stars. But Sarah, in her quest to find wrongs in the justice system (and there are) determines everyone in the justice system is racist all criminals are innocent victims of said system. Of course there are injustices - and that's terrible. But as Sarah is talking about racism, she doesn't hesitate in putting down ""the Jews,"" ""the Italians,"" and ""the Irish."" Really? Newsflash it's wrong to stereotype anyone. But in Sarah's view, it's okay to stereotype Jews, Irish and Italian ""white guys?"" Disappointing. And also not interesting. It's just another so-called reporter/journalist trying to be the news instead of reporting it.","First, the production quality gets 5 stars. But Sarah, in her quest to find wrongs in the justice system (and there are) determines everyone in the justice system is racist all criminals are innocent victims of said system. Of course there are injustices - and that’s terrible.  
But as Sarah is talking about racism, she doesn’t hesitate in putting down “the Jews,” “the Italians,” and “the Irish.” Really? Newsflash it’s wrong to stereotype anyone. But in Sarah’s view, it’s okay to stereotype Jews, Irish and Italian “white guys?” Disappointing. And also not interesting. It’s just another so-called reporter/journalist trying to be the news instead of reporting it."
1358,dance.morgan.dance,20190109T235157,1,Presumptuous And Biased,Season 3 is trash. What the judges and accused say is construed in whichever way Serial would like it to look for that specific case. This season is full of racial rhetoric with little to nothing that backs up these claims. I feel sorry for the people who were recorded for this piece. Their words are taken way out of context. Don't waste your time,Season 3 is trash. What the judges and accused say is construed in whichever way Serial would like it to look for that specific case. This season is full of racial rhetoric with little to nothing that backs up these claims. I feel sorry for the people who were recorded for this piece. Their words are taken way out of context. Don’t waste your time
1514,210 Rob,20181117T181540,3,Choosing Sides,"Listening to Season 3, I enjoy and appreciate Sarah and Emmanuel's line of questioning and investigative research however often it sounds like they are siding with the defendant. I'll allow that the defendant is often simultaneously a victim of vengeful, racist, immoral police officers and overzealous judges and prosecutors, but at the end of the day, these defendants/victims are criminals at their core and require at least rehabilitation and retribution at worst. As Sarah herself has asked, do they have a choice? Unequivocally, yes. Whether it's not walking around with a blunt or walking away from a bad situation, they always have a choice. I hope as I continue to follow this season that Sarah and the rest of the Serial team dig into the criminals a little more skeptically. I also hope we refocus on the courthouse and less on these particular cases which are interesting but not deeply intriguing or demonstrative.","Listening to Season 3, I enjoy and appreciate Sarah and Emmanuel’s line of questioning and investigative research however often it sounds like they are siding with the defendant.  I’ll allow that the defendant is often simultaneously a victim of vengeful, racist, immoral police officers and overzealous judges and prosecutors, but at the end of the day, these defendants/victims are criminals at their core and require at least rehabilitation and retribution at worst. As Sarah herself has asked, do they have a choice? Unequivocally, yes.  Whether it’s not walking around with a blunt or walking away from a bad situation, they always have a choice.  

I hope as I continue to follow this season that Sarah and the rest of the Serial team dig into the criminals a little more skeptically.  I also hope we refocus on the courthouse and less on these particular cases which are interesting but not deeply intriguing or demonstrative."
1519,gracie in seattle,20181116T231143,5,Sarah And Team Serial Kill It Again!,"Season 1 = amazing. Season 2 = not interesting to me. Season 3 = insighful, thoughtful, and scary in equal measures. Love Sarah's final summary (indictment) of the justice system in Cleveland...and beyond! In an early episode, Sarah says we'll explain later why her assistant reporter was born in Ohio but has an English accent. I was curious. If she got back to that in a later episode, I missed it... Looking forward to Season 4!","Season 1 = amazing. Season 2 = not interesting to me. Season 3 = insighful, thoughtful, and scary in equal measures. Love Sarah's final summary (indictment) of the justice system in Cleveland...and beyond! In an early episode, Sarah says we'll explain later why her assistant reporter was born in Ohio but has an English accent. I was curious. If she got back to that in a later episode, I missed it... Looking forward to Season 4!"
1527,Toasternuggest,20181116T164858,3,Season 3 Was A Let Down,"I loved season 1, and mostly liked season 2 (though it wasn't as interesting but was still worth listening to), but season 3—I just couldn't get excited about. I'm interested in law school, so hearing the perspective of the attorneys and what their daily work was like was great to hear for me personally, but the obvious bias in this season started to become obnoxious after a couple of episodes in. As someone with a criminal justice background, I absolutely agree that the system has flaws, that the justice system sentences minorities on a harsher scale across the country than whites, and that lengthy sentences do not deter crime. There is plenty of research to support this, but this season does little to actually support that with these stories. I feel like the constant argument is that the criminals interviewed for these stories, who are committing crimes over and over again (by their own choice most of the time), are somehow not to blame for their actions. Police brutality is certainly real and it happens, and I think in some of these reports it really happened and should've been punished, but I feel this season just painted everyone who works in the justice system, especially in Ohio, as racist and as if they have zero good intentions. It felt like an hour long blame game session, without any type of suggestion for how they would recommend fixing these issues. I'm generally left leaning in politics, but I just couldn't get over how wide a brush Serial used to paint everyone in a negative light except the habitual offenders. Oh and she absolutely lost me over the sentencing of the guy who shot the baby. I absolutely agree with that prosecutor. The season was okay. But it was that—just okay.","I loved season 1, and mostly liked season 2 (though it wasn’t as interesting but was still worth listening to), but season 3—I just couldn’t get excited about. I’m interested in law school, so hearing the perspective of the attorneys and what their daily work was like was great to hear for me personally, but the obvious bias in this season started to become obnoxious after a couple of episodes in. As someone with a criminal justice background, I absolutely agree that the system has flaws, that the justice system sentences minorities on a harsher scale across the country than whites, and that lengthy sentences do not deter crime. There is plenty of research to support this, but this season does little to actually support that with these stories. I feel like the constant argument is that the criminals interviewed for these stories, who are committing crimes over and over again (by their own choice most of the time), are somehow not to blame for their actions. Police brutality is certainly real and it happens, and I think in some of these reports it really happened and should’ve been punished, but I feel this season just painted everyone who works in the justice system, especially in Ohio, as racist and as if they have zero good intentions. It felt like an hour long blame game session, without any type of suggestion for how they would recommend fixing these issues. I’m generally left leaning in politics, but I just couldn’t get over how wide a brush Serial used to paint everyone in a negative light except the habitual offenders. Oh and she absolutely lost me over the sentencing of the guy who shot the baby. I absolutely agree with that prosecutor. 

The season was okay. But it was that—just okay."
1551,postcastjunkie72,20181115T134325,5,Required Listening,"I am obsessed with Season 3. Look, Season 1 was engrossing and turned a lot of people on to podcasts. Season 2, imo, was a misstep—I didn't finish it. But Season 3 should be required listening for all Americans. People have been waking up to a lot of things about racism and the injustices of the so-called criminal justice system. But Serial Season 3, by focusing on a group of individual stories within a specific system, really shows how deeply deeply corrupt and dysfunctional things are. Please listen.","I am obsessed with Season 3. Look, Season 1 was engrossing and turned a lot of people on to podcasts. Season 2, imo, was a misstep—I didn’t finish it. But Season 3 should be required listening for all Americans. People have been waking up to a lot of things about racism and the injustices of the so-called criminal justice system. But Serial Season 3, by focusing on a group of individual stories within a specific system, really shows how deeply deeply corrupt and dysfunctional things are. Please listen."
1578,bluebutterfly24,20181109T235137,1,Horrible And Racist,They should be ashamed of themselves. Listen to this if you believe in white supremacy and are racist. It's repulsive and disgusting how they coddle white supremacists and demonize people of color. Disgusting.,They should be ashamed of themselves. Listen to this if you believe in white supremacy and are racist. It’s repulsive and disgusting how they coddle white supremacists and demonize people of color. Disgusting.
1589,mliiccaah,20181108T055653,5,Loyal Listener And This Season Is My Fave So Far,"I loved Serial from the get-go. I thought the inconclusive ending of season 1 was done right and that the team stayed fair and honest by not passing their own verdict. But, as much as I loved that first season, I'm loving this one so much more. It speaks to the times when we know everything is socially fraught but there seems to be a taboo to raise the racial and gender issues behind them. Sarah's voice and narration are perfect for keeping a listener curious and engaged so much so that even the minutiae of the American legal system doesn't bore.","I loved Serial from the get-go. I thought the inconclusive ending of season 1 was done right and that the team stayed fair and honest by not passing their own verdict.

But, as much as I loved that first season, I’m loving this one so much more. It speaks to the times when we know everything is socially fraught but there seems to be a taboo to raise the racial and gender issues behind them. Sarah’s voice and narration are perfect for keeping a listener curious and engaged so much so that even the minutiae of the American legal system doesn’t bore."
1598,Obannion76,20181107T063446,3,The Soft Bigotry Of Low Expectations,"I just listened to S3 E2 and talk about the soft bigotry of low expectations! People who have shoplifted, robbed, stolen cars, even killed, failed to give up cocaine (not opioids, cocaine) while on probation, and otherwise risked abandonment of their children via getting hauled off to jail for these behaviors. But it is they, says Koenig, who are the victims — victims of lectures and slang and tough love by ""Irish judges"" who deign to hold them accountable for their actions and refuse to transfer them to the ""warm,"" hugging, Montessori judge over in ""Recovery Court."" Koenig is a natural investigator, has a fine eye for narrative, and is clearly a gifted storyteller. I enjoy the series. But portraying these folks as the victims of the judges who hold them accountable for the crimes they've chosen to commit (and the destruction they've chosen to invite to their families and children and, by extension, society at large) IS racism of the most menacing sort — I'm sorry, it just is. This episode is framed by the bigoted lense through which liberals like Koenig endeavor to project virtue (commonly referred to as ""the soft bigotry of low expectations"").","I just listened to S3 E2 and talk about the soft bigotry of low expectations!  People who have shoplifted, robbed, stolen cars, even killed, failed to give up cocaine (not opioids, cocaine) while on probation, and otherwise risked abandonment of their children via getting hauled off to jail for these behaviors.  But it is they, says Koenig, who are the victims — victims of lectures and slang and tough love by “Irish judges” who deign to hold them accountable for their actions and refuse to transfer them to the “warm,” hugging, Montessori judge over in “Recovery Court.”

Koenig is a natural investigator, has a fine eye for narrative, and is clearly a gifted storyteller.  I enjoy the series.  But portraying these folks as the victims of the judges who hold them accountable for the crimes they’ve chosen to commit (and the destruction they’ve chosen to invite to their families and children and, by extension, society at large) IS racism of the most menacing sort — I’m sorry, it just is.  This episode is framed by the bigoted lense through which liberals like Koenig endeavor to project virtue (commonly referred to as “the soft bigotry of low expectations”)."
1599,s.l.h 12345,20181106T230034,1,Racist,Season one was amazing! This season seems to be about racism.... so is everything else these days so It's boring.,Season one was amazing! This season seems to be about racism.... so is everything else these days so It’s boring.
1607,MEKmommy,20181103T050534,1,Season 3 Is Downright Racist,I'm shocked at her tone in this. Just gross.,I’m shocked at her tone in this. Just gross.
1614,Tashatpc,20181101T205056,1,Disappointed,Season three is a disquieting display of racism from the system and from the reporters point of view. Why are you doing this pod cast? To shed light on the bias of the system? The crimes of the victims? Or are you trying to bring about change?,Season three is a disquieting display of racism from the system and from the reporters point of view. Why are you doing this pod cast? To shed light on the bias of the system? The crimes of the victims? Or are you trying to bring about change?
1638,Chad bai,20181027T164010,1,Season 3,"I started to listen to season 3. I know Sara is extremely left but I put up with it because she had interesting stories. However in season 3 episode 1 she mentions race no less than 15 times in an hour show. I'm so sick of everything being race or politics or both. Not worth my time. Btw, by interjecting race into EVERY scenario, you water it down so much that when there really is some kind of racial injustice, people don't give it the time of day. Crying wolf to get people to listen is not my cup of tea. Good luck to you.","I started to listen to season 3.  I know Sara is extremely left but I put up with it because she had interesting stories.  However in season 3 episode 1 she mentions race no less than 15 times in an hour show.  I’m so sick of everything being race or politics or both.  Not worth my time.  Btw, by interjecting race into EVERY scenario, you water it down so much that when there really is some kind of racial injustice, people don’t give it the time of day.  Crying wolf to get people to listen is not my cup of tea.  Good luck to you."
1659,Steviemedlocke,20181025T114521,1,Season 3 Is Worthless,"I enjoyed the first two seasons, and was looking forward to season 3. Unfortunately it is completely biased against law enforcement. I support reform and change with unnecessary police force, racial profiling, and our justice system as a whole. But this podcast has taken examples of cases and interviews and twisted them against law enforcement at every opportunity. Very disappointing!","I enjoyed the first two seasons, and was looking forward to season 3. Unfortunately it is completely biased against law enforcement. I support reform and change with unnecessary police force, racial profiling, and our justice system as a whole. But this podcast has taken examples of cases and interviews and twisted them against law enforcement at every opportunity. Very disappointing!"
1720,A Dude and Bro,20181012T234734,4,Liberal Bias,"I respect Sarah Koenig as an investigative journalist. She works hard, digs deep, and the show is very well produced. But if she could shed her text-book liberal biases she could take her game to the next level Season 1 she was so convinced that Adnan Syed was innocent that she tried like heck to prove it so to no avail. She would be better served to go where her investigations take her. Season 3, her pre conceived notion that the judicial system is systematically and inherently flawed and racist I think doesn't serve her well either as a story teller. I agree it's (the system) is extremely flawed, but let the journalism do the talking for her Otherwise I think she does a great job and it's a good and entertaining show otherwise.","I respect Sarah Koenig as an investigative journalist. She works hard, digs deep, and the show is very well produced. 

But if she could shed her text-book liberal biases she could take her game to the next level

Season 1 she was so convinced that Adnan Syed was innocent that she tried like heck to prove it so to no avail.  She would be better served to go where her investigations take her.

Season 3, her pre conceived notion that the judicial system is systematically and inherently flawed and racist I think doesn’t serve her well either as a story teller.  

I agree it’s (the system) is extremely flawed, but let the journalism do the talking for her

Otherwise I think she does a great job and it’s a good and entertaining show otherwise."
1740,Mr Pink...,20181012T053047,4,Good But,"This race crap is ridiculous. Episode 1: Sarah gets in an elevator and a person gets on blaring music. ""All the white people share a knowing look, I don't (because I'm better than they are)"". Well YEAH that's rude behavior. Then she says the most white thing a person can say. Jesus. Not everything is a racial injustice. Also the overt sexism here is out of control. To boil everything down to sexism or racism is reductive. There were WOMEN in the first episode BEING WOMEN, but that's okay. Sarah Koenig, you're better than this.","This race crap is ridiculous. Episode 1: Sarah gets in an elevator and a person gets on blaring music. “All the white people share a knowing look, I don’t (because I’m better than they are)”. Well YEAH that’s rude behavior. Then she says the most white thing a person can say. Jesus. Not everything is a racial injustice. Also the overt sexism here is out of control. To boil everything down to sexism or racism is reductive. There were WOMEN in the first episode BEING WOMEN, but that’s okay. Sarah Koenig, you’re better than this."
1759,varnerlj,20181011T011821,1,Season Three Is Just...,"Is just another leftist, liberal outlet to talk about racism and gun control. Only made it to episode three and couldn't handle it.","Is just another leftist, liberal outlet to talk about racism and gun control. Only made it to episode three and couldn’t handle it."
1763,Nickname85929194747,20181010T171203,1,So Liberal It'S Sickening,This is the most liberal podcast I've ever listened to. While you make some good points you basically go after the white man and how terrible he is. You go after police men and how terrible and racist they are. You are the worst for doing this because you are creating worse stereotypes that aren't even true.,This is the most liberal podcast I’ve ever listened to. While you make some good points you basically go after the white man and how terrible he is. You go after police men and how terrible and racist they are. You are the worst for doing this because you are creating worse stereotypes that aren’t even true.
1767,SealBeachBum,20181009T150330,3,Why?,"I loved season 1! It's one of my favorite podcasts to date. I was excited for season 3, but I'm SO disappointed. It would have been great if she would have just stuck to the facts. So much political/racial biased and anti-police views. Booooooooo.","I loved season 1! It’s one of my favorite podcasts to date. I was excited for season 3, but I’m SO disappointed. It would have been great if she would have just stuck to the facts. So much political/racial biased and anti-police views. Booooooooo."
1778,Janebiss12,20181007T001557,5,Cluelessly Insensitive,"There is some fantastic reporting here. Full stop. But my question is: who is your audience for this podcast? Because you often sound like you're talking to white people who will be similarly shocked (although shock coming from you sounds more like bemusement). What if you presumed that a part of your audience knows about the kind of incidents you describe, or —gasp— has direct experience with a deeply unjust justice system? How would that impact your storytelling? Your ""we"" simply does not include people of color. I hesitate to give this feedback lest it fuel the ""white people can't tell black stories,"" narrative which I really don't believe. But i do think that you can come across as a very dangerous kind of entitled person. You seem to think that because you can identify the nuances of prejudice, that your translation/delivery can't be racially insensitive. Your light and bouncy tone, jokey treatment and sometimes overwritten descriptions of racists, racist incidents and racist institutions only dilute the horror, make it easier for people to tolerate. Either give us facts only, or stop making lovable characters out of despicable humans. I stopped counting how many times you laughed or made jokes in inappropriate places. These are people's lives you're reporting about. You sound like someone who literally has nothing to lose. Throwing in a black Brit for 5 minutes a podcast is not the solution (yes, I'm sure you all anticipated that kind of blowback). STOP BEING PART OF THE PROBLEM. You may be aware of your privilege, but you haven't figured out how to keep it from bleeding into every part of the stories you tell. Please note: I have felt this in your other pieces as well.","There is some fantastic reporting here. Full stop.  But my question is: who is your audience for this podcast? Because you often sound like you’re talking to white people who will be similarly shocked (although shock coming from you sounds more like bemusement). What if you presumed that a part of your audience knows about the kind of incidents you describe, or —gasp— has direct experience with a deeply unjust justice system? How would that impact your storytelling? Your “we” simply does not include people of color. I hesitate to give this feedback lest it fuel the “white people can’t tell black stories,” narrative which I really don’t believe. 

But i do think that you can come across as a very dangerous kind of entitled person. You seem to think that because you can identify the nuances of prejudice, that your translation/delivery can’t be racially insensitive. Your light and bouncy tone, jokey treatment and sometimes overwritten descriptions of racists, racist incidents and racist institutions only dilute the horror, make it easier for people to tolerate. Either give us facts only, or stop making lovable characters out of despicable humans.  I stopped counting how many times you laughed or made jokes in inappropriate places. These are people’s lives you’re reporting about. You sound like someone who literally has nothing to lose. Throwing in a black Brit for 5 minutes a podcast is not the solution (yes, I’m sure you all anticipated that kind of blowback). STOP BEING PART OF THE PROBLEM. You may be aware of your privilege, but you haven’t figured out how to keep it from bleeding into every part of the stories you tell. Please note: I have felt this in your other pieces as well."
1809,jbeckr,20181003T044254,1,"To A Person With A Hammer, Everything Looks Like A Nail","Sarah is convinced that every issue she encounters is a result of racial or gender inequality. Season three repeats this theme constantly. It is lazy, simplistic and one-sided coverage. If you see the world as she does you will probably be pleased. If you think independently, listening to this will further reduce your regard for journalism in general, and this woman in particular.","Sarah is convinced that every issue she encounters is a result of racial or gender inequality. Season three repeats this theme constantly. It is lazy, simplistic and one-sided coverage. If you see the world as she does you will probably be pleased. If you think independently, listening to this will further reduce your regard for journalism in general, and this woman in particular."
1838,MasterCheif101,20180928T195008,1,Storyteller'S Bias Permeates Every Episode Of This Season.,"I greatly enjoyed the first season of Serial up until the last episode or two when I didn't receive the payoff I hoped for and was left wondering Did he or didn't he? I felt in the new episode. The second season was good and I understand and accept that the storyteller's perspective will come through to some extent. This is true as well of This American Life but I have never felt it overwhelmed the story telling. Same with Serial until I get to this Season 3. Ms. Koenig does her listeners and her a great disservice because everything reported is told through her severely biased lens so unlike past seasons of Serial where there is room for listeners to make up their minds, here Ms. Koenig not only tells you the story but also tells you what you ought to think about that story. The words she chooses; the way she sets things up strikes the tone that led 60 million deplorables to vote the current clown into the White House, the pseudo-intellectual, superior attitude of you 'if you don't share my point of view, you're ignorant and racist' shines through in every one of the three episodes. As one who generally accepts that police violence and bias exists I was turned off by how slanted this season is.","I greatly enjoyed the first season of Serial up until the last episode or two when I didn’t receive the payoff I hoped for and was left wondering Did he or didn’t he? I felt in the new episode. 

The second season was good and I understand and accept that the storyteller’s perspective will come through to some extent. This is true as well of This American Life but I have never felt it overwhelmed the story telling. Same with Serial until I get to this Season 3. Ms. Koenig does her listeners and her a great disservice because everything reported is told through her severely biased lens so unlike past seasons of Serial where there is room for listeners to make up their minds, here Ms. Koenig not only tells you the story but also tells you what you ought to think about that story. The words she chooses; the way she sets things up strikes the tone that led 60 million deplorables to vote the current clown into the White House, the pseudo-intellectual, superior attitude of you ‘if you don’t share my point of view, you’re ignorant and racist’ shines through in every one of the three episodes. 

As one who generally accepts that police violence and bias exists I was turned off by how slanted this season is."
1843,Benjamin Boo Boo Bear Bee Bob,20180928T143703,3,Good Storytelling...,"but, you can't escape the political leanings that slant the perspective. They will ignore things that don't fit the political narrative they push. If the prison/judicial system is racist, based on statistics, then it is also sexist, as most inmates are male. Let's address this travesty. Or racism in the NBA. By population, white and Latino players are underrepresented. Obviously, those make no sense. Just as the leftist slant makes no sense.","but, you can’t escape the political leanings that slant the perspective.  They will ignore things that don’t fit the political narrative they push.  If the prison/judicial system is racist, based on statistics, then it is also sexist, as most inmates are male.  Let’s address this travesty. Or racism in the NBA.  By population, white and Latino players are underrepresented.  Obviously, those make no sense.  Just as the leftist slant makes no sense."
1869,iHATED-IT,20180926T154620,2,Mkay,"So after season one I had given this podcast a 5 star review. Now after season two and three I've taken stars away. Not because of the production value or reporting, which is very good, but because of the stupid comments made every now and then. Exp: Episode 1 season three is filled with your typical leftist dumb comments about feminism racism etc. For example, the host tells the girl who is being prosecuted for battery on a police officer something to the effect of, weren't you afraid of talking that way to a cop? And the girl responds, well no because I am a white girl. And the host says, I know exactly what she means. Then later on, come to find out the girl has a criminal record. So rather than reporting that she has been around cops for parts of her life and probably has become a bit jaded towards them this resulting in her not being afraid of speaking badly, the host panders towards racism. Give me a break. There are other examples too but this review is getting too long. Typical liberal reporting.","So after season one I had given this podcast a 5 star review. Now after season two and three I’ve taken stars away.  Not because of the production value or reporting, which is very good, but because of the stupid comments made every now and then. Exp: Episode 1 season three is filled with your typical leftist dumb comments about feminism racism etc. For example, the host tells the girl who is being prosecuted for battery on a police officer something to the effect of, weren’t you afraid of talking that way to a cop? And the girl responds, well no because I am a white girl. And the host says, I know exactly what she means. Then later on, come to find out the girl has a criminal record. So rather than reporting that she has been around cops for parts of her life and probably has become a bit jaded towards them this resulting in her not being afraid of speaking badly,  the host panders towards racism. Give me a break. There are other examples too but this review is getting too long. Typical liberal reporting."
1875,Moldy Taco,20180925T165202,2,"Great Content, But World View Shaped By Racial Groups","I loved the first two seasons of serial. Amazing content, good audio, and just overall fantastic stories to listen to. I've listened to the first two episodes of the third season and they are riddled with comments about racial groups and the narrators belief in their supreme importance in the justice system. Comments that lay out the racial make up of the judges, and who they preside over in their courtrooms. Do racial groups factor into how cases are decided? Yes, but the comments made by the narrator make it seem as if racial groups are the most important factor. That a white Irish catholic judge is not an individual, and that he or she can't possibly judge a case fairly that involves black people. I'm very disappointed in the comments made throughout these two episodes of season three, racial groups are made up of individuals and that's why we all have different names. Otherwise you might as well as just call people by their race and sex, ""black man, or Asian woman"". This world view is childish, and slanderous to the individuals in the story who get labeled as ""old white men"" with no comments to support the claim that they aren't fairly presiding over the cases before them due to race. Not once did they pause to clarify what they were trying to say, just threw out racial comments flippantly.","I loved the first two seasons of serial. Amazing content, good audio, and just overall fantastic stories to listen to. I’ve listened to the first two episodes of the third season and they are riddled with comments about racial groups and the narrators belief in their supreme importance in the justice system. Comments that lay out the racial make up of the judges, and who they preside over in their courtrooms. Do racial groups factor into how cases are decided? Yes, but the comments made by the narrator make it seem as if racial groups are the most important factor. That a white Irish catholic judge is not an individual, and that he or she can’t possibly judge a case fairly that involves black people. I’m very disappointed in the comments made throughout these two episodes of season three, racial groups are made up of individuals and that’s why we all have different names. Otherwise you might as well as just call people by their race and sex, “black man, or Asian woman”. This world view is childish, and slanderous to the individuals in the story who get labeled as “old white men” with no comments to support the claim that they aren’t fairly presiding over the cases before them due to race. Not once did they pause to clarify what they were trying to say, just threw out racial comments flippantly."
1883,Kjve9876,20180924T212329,1,This Is A Leftist Extremist Podcast (Season 3),"Within the first few mins of the first they conflate enforcements of laws with racism without any evidence and it only gets worse as time goes on. If any white person does anything a person of color doesn't like in court, that white person is racist! I refuse to be indoctrinated by these far left activists!","Within the first few mins of the first they conflate enforcements of laws with racism without any evidence and it only gets worse as time goes on.  If any white person does anything a person of color doesn’t like in court, that white person is racist!  

I refuse to be indoctrinated by these far left activists!"
1918,Jessi_J_,20180920T233725,1,? Just Why ?,"If you'd like to see what it feels like to view everyone and everything through a lens of race, this is your show! I keep giving this show a shot, i must love abuse, but every time I'm shocked at how any minute detail, regardless of lack of actual racism, can be turned into a free for all for this woman's overly racist mind . It must be stressful and miserable in the mind of this woman, who is more racist than she realizes , to exist on a plane in which extreme twisting of any scenario into something it very well isn't or is a stretch to believe . Show could have been entertaining, had she not cut every single word, phrase or meaning into what a sick mind could only imagine. I feel very bad for you, lady. You can't see the forest for the trees .","If you’d like to see what it feels like to view everyone and everything through a lens of race, this is your show!  
I keep giving this show a shot, i must love abuse, but every time I’m shocked at how any minute detail, regardless of lack of actual racism, can be turned into a free for all for this woman’s overly racist mind . It must be stressful and miserable in the mind of this woman, who is more racist than she realizes , to exist on a plane in which extreme twisting of any scenario into something it very well isn’t or is a stretch to believe . 
Show could have been entertaining, had she not cut every single word, phrase or meaning into what a sick mind could only imagine. 
I feel very bad for you, lady. You can’t see the forest for the trees ."
1920,tsjfjd,20180920T222031,4,Very Interesting.,"Well produced, great storytelling, excellent podcast. However, they tend to connect or tie everything to some underlying racist agenda. Kinda weird and unwarranted most of the time.","Well produced, great storytelling, excellent podcast. However, they tend to connect or tie everything to some underlying racist agenda. Kinda weird and unwarranted most of the time."
1927,Veganallie,20180920T200933,2,"Season 3, Episode 1 Host Shows Racism","The host is openly discriminatory about how the judges are predominantly Italian and Irish and when one has a Jewish sounding name she says ""a name I like but the judge only married a Jewish man."" So hating on Irish and Italians 100% fine. Disgusting that Irish and Italians are STILL being treated this way and if we were Jewish she would approve. Awful. Beware. Host openly hates Irish and Italians.","The host is openly discriminatory about how the judges are predominantly Italian and Irish and when one has a Jewish sounding name she says “a name I like but the judge only married a Jewish man.” So hating on Irish and Italians 100% fine. Disgusting that Irish and Italians are STILL being treated this way and if we were Jewish she would approve.

Awful. Beware. Host openly hates Irish and Italians."
2093,BluerEyedDevil,20171129T024821,3,Great Show Until....,"....somebody brought up the reason somebody is locked up for murder is more ""racial profiling."" Just shut up with that crap already.",....somebody brought up the reason somebody is locked up for murder is more “racial profiling.” Just shut up with that crap already.
2337,Carla1215,20170609T010809,5,Season 1,My heart is racing OMG I can't believe his story is continuing!,My heart is racing OMG I can't believe his story is continuing!!!!
2360,3kittys,20170523T151951,4,Tricycle Talkers,"Overall this podcast was quite enjoyable we loved the story and the narration was very helpful with telling the case of Hae Min Lee. The only problem we have with this podcast is that it felt too drawn out and really repetitive. It seemed like a lot of the information was said over and over It seemed like all the attention was on Jay and there wasn't enough exposition about the other characters. The narrator, Sarah Koenig, we felt was partially biased towards Adnan and him being not guilty. We'd highly recommend this to anyone into mysteries and thrilling conspiracies.","Overall this podcast was quite enjoyable we loved the story and the narration was very helpful with telling the case of Hae Min Lee. The only problem we have with this podcast is that it felt too drawn out and really repetitive. It seemed like a lot of the information was said over and over It seemed like all the attention was on Jay and there wasn't enough exposition about the other characters. The narrator, Sarah Koenig, we felt was partially biased towards Adnan and him being not guilty. We'd highly recommend this to anyone into mysteries and thrilling conspiracies."
2380,Paddy cakes 2,20170519T023537,4,Bait N Switch,"The description is only a fragment of the podcast story. They should have told you that the story is mostly about an quirky, genius type man who feels ostracized in a southern town. Still a good listen, but they pull you in with ""fake news"" about an unsolved crime.","The description is only a fragment of the podcast story.  They should have told you that the story is mostly about an quirky, genius type man who feels ostracized in a southern town. 
Still a good listen, but they pull you in with ""fake news"" about an unsolved crime."
3920,apo857ud9830wqjgf,20150306T184726,4,"Ask Adnon To Do A Polygraph, When He Declines The You'Ll Have Your Answer!","I have been hooked listening to this show, I do think however the narrator has an attachment and visceral need to convince herself and others this guy is innocent. I was hoping it would end in a confession so the family could at least get that. I can hear the lies in this guy but the host can't. Justice has been served, let the family have peace. The least thing he could be would be an accomplice, after all he spent the day with the guy who knew where the victim's car was. The host is just asking us to put that little tidbit aside?So why all the second guessing? It was either masterfully planned by Jay who had no deep attachment to the victim or like it is in 95% of cases due to the ex boyfriend being hurt and jealous. Why even look at serial killers.? Why would Jay help a strange serial killer hide a car and pin it on the ex? Jays story knew when phone calls were made and places they went before they even had the phone record to match his story. I would expect a few inaccuracies, but the overall story held, he saw a body in the trunk of a car and had details, liars don't have those kind of details. I think the host became infatuated with the murderer, this could be easily settled, just ask Adnon to do a polygraph, any wrongfully imprisoned person would be begging for a polygraph. My guess his response would be, ""I would love to but my lawyer forbids me...."" I feel bad a family had to suffer with this being brought up again for our entertainment, I was very interested.","I have been hooked listening to this show, I do think however the narrator has an attachment and visceral need to convince herself and others this guy is innocent. I was hoping it would end in a confession so the family could at least get that. I can hear the lies in this guy but the host can't. Justice has been served, let the family have peace. The least thing he could be would be an accomplice, after all he spent the day with the guy who knew where the victim's car was. The host is just asking us to put that little tidbit aside?So why all the second guessing? It was either masterfully planned by Jay who had no deep attachment to the victim or like it is in 95% of cases due to the ex boyfriend being hurt and jealous. Why even look at serial killers.? Why would Jay help a strange serial killer hide a car and pin it on the ex? Jays story knew when phone calls were made and places they went before they even had the phone record to match his story. I would expect a few inaccuracies, but the overall story held, he saw a  body in the trunk of a car and had details, liars  don't have those kind of details. I think the host became infatuated with the murderer, this could be easily settled, just ask Adnon to do a polygraph, any wrongfully imprisoned person would be begging for a polygraph. My guess his response would be, ""I would love to but my lawyer forbids me...."" I feel bad a family had to suffer with this being brought up again for our entertainment, I was very interested."
